Apartment_ID,Location,Postal Code,Number of Floors,Number of Rooms,Ceiling Finish,Room Size (sq. meters),Year Built,Month Built,Utilities Available,Price of Apartment,Price of Apartment (USD)
NRAS0009084,SouthWest_Kogi State_304 Main Street,428971.0,4.0,9.0,PVC,48.69613521445993,2007.0,7.0,"Gas, Water Supply",6296178.0,8394.904
NRAS0009085,SouthEast_Osun State_475 Crescent Lane,387047.0,14.0,6.0,Gypsum,22.95814224135372,1990.0,1.0,"Solar Power, Gas, Water Supply, Internet, Electricity",37670385.0,50227.18
NRAS0009086,NorthCentral_Kebbi State_323 Crescent Lane,250752.0,12.0,4.0,Wood,40.4286706573058,1955.0,3.0,"Water Supply, Electricity, Solar Power",45836811.0,61115.748
NRAS0009087,NorthEast_Benue State_398 Crescent Lane,955711.0,3.0,5.0,PVC,44.10063458524948,2001.0,11.0,"Gas, Internet, Electricity, Solar Power",26418738.0,35224.984
NRAS0009088,SouthWest_Kogi State_208 Crescent Lane,207002.0,7.0,9.0,Plaster,23.446318015419884,1995.0,6.0,"Gas, Internet",16617519.0,22156.692
NRAS0009089,NorthEast_Yobe State_285 SDA Street,953046.0,14.0,2.0,Gypsum,26.174775811312983,2024.0,7.0,"Solar Power, Internet",48260468.0,64347.29066666667
NRAS0009090,NorthWest_Lagos State_128 SDA Street,563496.0,15.0,7.0,PVC,45.44299711605972,2013.0,10.0,"Electricity, Internet",22877660.0,30503.546666666665
NRAS0009091,SouthEast_Adamawa State_491 Crescent Lane,697682.0,15.0,8.0,Plaster,27.472608497301152,1990.0,8.0,Water Supply,3549328.0,4732.437333333333
NRAS0009092,SouthWest_Kogi State_2 SDA Street,174582.0,10.0,9.0,Gypsum,43.67634120525481,1967.0,4.0,"Gas, Solar Power",19278178.0,25704.23733333333
NRAS0009093,NorthEast_Abia State_248 Broadway Road,514948.0,1.0,3.0,Wood,44.270174479386725,2013.0,1.0,"Gas, Water Supply",4813456.0,6417.941333333333
NRAS0009094,NorthCentral_Kaduna State_149 Broadway Road,678229.0,6.0,3.0,POP,33.684083001022,1960.0,1.0,Solar Power,5232678.0,6976.904
NRAS0009095,NorthCentral_Ebonyi State_417 Broadway Road,750958.0,11.0,9.0,PVC,19.59828092922,1982.0,10.0,"Gas, Solar Power, Electricity, Water Supply, Internet",11408474.0,15211.298666666667
NRAS0009096,SouthEast_Lagos State_60 Main Street,917716.0,8.0,7.0,POP,16.097087518536,1951.0,4.0,"Gas, Solar Power, Water Supply, Internet, Electricity",21208100.0,28277.466666666667
NRAS0009097,NorthWest_Benue State_10 Crescent Lane,327528.0,12.0,2.0,PVC,12.27195708739826,1955.0,3.0,"Internet, Solar Power",25525101.0,34033.468
NRAS0009098,SouthWest_Sokoto State_375 Unity Avenue,681259.0,6.0,6.0,POP,31.017450452004645,1957.0,9.0,"Solar Power, Internet, Gas, Water Supply, Electricity",5668567.0,7558.089333333333
NRAS0009099,NorthEast_Kwara State_351 SDA Street,318960.0,2.0,1.0,Wood,49.72647154821218,2004.0,6.0,"Solar Power, Gas, Water Supply, Internet",42899642.0,57199.52266666666
NRAS0009100,NorthCentral_Adamawa State_359 SDA Street,311473.0,11.0,3.0,Gypsum,18.36135730379836,1978.0,1.0,Internet,34980840.0,46641.12
NRAS0009101,SouthEast_Borno State_461 Crescent Lane,322493.0,5.0,9.0,Wood,40.19153776345481,2018.0,12.0,"Internet, Solar Power, Electricity",31434760.0,41913.013333333336
NRAS0009102,NorthEast_Bauchi State_384 Crescent Lane,131052.0,1.0,7.0,Gypsum,16.022768036407875,1959.0,10.0,"Water Supply, Gas",16192351.0,21589.801333333333
NRAS0009103,NorthWest_Ebonyi State_218 Crescent Lane,754652.0,8.0,6.0,Wood,47.69816098172967,1976.0,9.0,Gas,3588607.0,4784.809333333334
NRAS0009104,NorthWest_Kaduna State_407 Unity Avenue,200664.0,14.0,9.0,POP,42.67896485256757,1997.0,9.0,"Solar Power, Water Supply, Internet",33554810.0,44739.746666666666
NRAS0009105,NorthEast_Ebonyi State_101 Crescent Lane,883081.0,8.0,3.0,PVC,46.44559200983662,1959.0,11.0,Solar Power,46130404.0,61507.20533333333
NRAS0009106,SouthWest_Imo State_484 Main Street,666346.0,10.0,10.0,Gypsum,49.809528093534055,2016.0,2.0,"Electricity, Gas, Water Supply, Internet, Solar Power",44570977.0,59427.96933333333
NRAS0009107,NorthCentral_Osun State_48 Broadway Road,485998.0,5.0,5.0,Wood,13.085964497009233,2025.0,4.0,"Internet, Electricity",1357882.0,1810.5093333333327
NRAS0009108,NorthEast_Lagos State_333 Broadway Road,975217.0,4.0,4.0,POP,24.202104486119588,1975.0,5.0,"Electricity, Gas, Solar Power, Water Supply, Internet",30539903.0,40719.87066666667
NRAS0009109,NorthCentral_Borno State_87 SDA Street,971585.0,1.0,7.0,Plaster,34.2902295042764,1993.0,1.0,"Water Supply, Gas, Solar Power, Internet, Electricity",29959677.0,39946.236
NRAS0009110,SouthWest_Ebonyi State_407 Main Street,497926.0,2.0,10.0,Wood,26.93929979280984,1972.0,7.0,"Water Supply, Solar Power, Electricity",1895215.0,2526.9533333333334
NRAS0009111,NorthEast_Adamawa State_364 Broadway Road,923676.0,10.0,5.0,PVC,27.549922982192,1966.0,10.0,"Internet, Electricity, Water Supply, Solar Power, Gas",23861120.0,31814.826666666668
NRAS0009112,SouthEast_Kaduna State_270 Unity Avenue,513317.0,13.0,4.0,Gypsum,21.93969326552904,2006.0,12.0,"Internet, Water Supply, Gas, Solar Power, Electricity",46487772.0,61983.696
NRAS0009113,NorthEast_Imo State_438 Broadway Road,782635.0,1.0,4.0,PVC,29.45061696839285,1951.0,4.0,"Solar Power, Internet, Electricity, Water Supply, Gas",49771458.0,66361.944
NRAS0009114,NorthWest_Ondo State_3 Crescent Lane,720643.0,14.0,1.0,Gypsum,30.27934711370714,1983.0,11.0,"Water Supply, Gas, Electricity, Internet, Solar Power",3105624.0,4140.832
NRAS0009115,NorthEast_Abia State_327 Crescent Lane,357065.0,5.0,9.0,Wood,30.39955216474009,1958.0,1.0,Water Supply,16819228.0,22425.63733333333
NRAS0009116,NorthWest_Ondo State_428 Unity Avenue,183078.0,9.0,10.0,Plaster,12.633736274097783,1955.0,9.0,"Water Supply, Solar Power, Electricity, Internet",36359591.0,48479.454666666665
NRAS0009117,NorthCentral_Osun State_44 Broadway Road,898055.0,1.0,8.0,Wood,32.77719720678529,1952.0,5.0,"Gas, Solar Power, Water Supply, Internet",10143686.0,13524.914666666667
NRAS0009118,SouthEast_Lagos State_388 Broadway Road,456706.0,8.0,5.0,Gypsum,45.25110061698813,2008.0,2.0,"Water Supply, Solar Power, Gas, Electricity, Internet",32605812.0,43474.416
NRAS0009119,NorthCentral_Anambra State_184 Crescent Lane,289869.0,15.0,4.0,POP,39.28688985680642,2017.0,9.0,"Gas, Solar Power, Water Supply, Electricity, Internet",3991265.0,5321.6866666666665
NRAS0009120,NorthEast_Plateau State_4 Unity Avenue,813008.0,14.0,4.0,PVC,41.562529219217495,1989.0,8.0,"Internet, Water Supply, Solar Power, Electricity",11387465.0,15183.286666666669
NRAS0009121,SouthEast_Ebonyi State_264 Crescent Lane,731628.0,10.0,6.0,Gypsum,44.292833814274,2004.0,3.0,"Gas, Water Supply, Internet, Solar Power",8985736.0,11980.981333333331
NRAS0009122,NorthCentral_Oyo State_301 Main Street,956982.0,15.0,10.0,PVC,14.660041983181546,1963.0,8.0,"Solar Power, Internet, Electricity",4040476.0,5387.301333333334
NRAS0009123,SouthEast_Benue State_226 Unity Avenue,440549.0,13.0,3.0,PVC,16.957765622272014,1962.0,9.0,"Internet, Gas, Solar Power, Water Supply, Electricity",38161736.0,50882.314666666665
NRAS0009124,SouthWest_Sokoto State_190 Unity Avenue,450182.0,2.0,9.0,POP,17.016812720779203,2016.0,3.0,"Electricity, Gas, Solar Power, Internet, Water Supply",10816052.0,14421.402666666669
NRAS0009125,NorthEast_Osun State_237 Broadway Road,230974.0,10.0,3.0,Wood,19.37830241725357,1996.0,8.0,Water Supply,40404990.0,53873.32
NRAS0009126,NorthEast_Osun State_242 Broadway Road,769165.0,11.0,1.0,Wood,35.25164793858189,1965.0,7.0,"Solar Power, Electricity, Gas, Water Supply",27465577.0,36620.76933333333
NRAS0009127,SouthWest_Anambra State_346 Main Street,213346.0,13.0,9.0,Gypsum,40.96625826119535,2010.0,1.0,"Internet, Gas, Water Supply, Electricity",41314751.0,55086.33466666667
NRAS0009128,NorthWest_Kwara State_259 Unity Avenue,383788.0,1.0,9.0,Wood,34.059606123578384,2014.0,10.0,"Water Supply, Internet, Electricity, Solar Power, Gas",14987132.0,19982.842666666667
NRAS0009129,NorthWest_Lagos State_493 SDA Street,511453.0,12.0,2.0,Wood,10.583357094242505,1971.0,6.0,"Solar Power, Water Supply, Internet, Electricity, Gas",21809749.0,29079.66533333333
NRAS0009130,NorthWest_Osun State_8 Unity Avenue,999467.0,11.0,5.0,Gypsum,26.16419458193228,1986.0,9.0,"Water Supply, Gas, Solar Power",20955125.0,27940.166666666668
NRAS0009131,SouthEast_Kogi State_86 Main Street,714445.0,15.0,4.0,PVC,11.538395759706097,2011.0,9.0,"Internet, Gas, Water Supply, Solar Power",37775339.0,50367.11866666667
NRAS0009132,SouthEast_Kogi State_349 Crescent Lane,669161.0,3.0,5.0,POP,22.802033100587327,1961.0,11.0,"Electricity, Water Supply",18758876.0,25011.834666666666
NRAS0009133,SouthWest_Lagos State_60 Crescent Lane,968880.0,4.0,8.0,Wood,48.4978411310309,1961.0,12.0,"Water Supply, Solar Power, Internet, Gas",16272989.0,21697.318666666662
NRAS0009134,NorthEast_Yobe State_244 Broadway Road,104763.0,15.0,4.0,Gypsum,12.5546138364422,2024.0,11.0,"Water Supply, Gas, Internet, Solar Power, Electricity",32607248.0,43476.33066666667
NRAS0009135,NorthCentral_Zamfara State_140 Main Street,504840.0,14.0,1.0,Gypsum,19.0444261031434,1955.0,8.0,"Gas, Internet, Water Supply, Electricity, Solar Power",16875191.0,22500.254666666668
NRAS0009136,NorthEast_Anambra State_473 Unity Avenue,829055.0,3.0,8.0,Plaster,40.89840405012672,1980.0,1.0,Water Supply,24653497.0,32871.329333333335
NRAS0009137,NorthWest_Anambra State_187 Unity Avenue,370607.0,13.0,4.0,Wood,38.62108867866526,2022.0,,"Solar Power, Electricity, Gas",17815855.0,23754.47333333333
NRAS0009138,SouthWest_Kano State_404 Unity Avenue,198138.0,10.0,3.0,Wood,40.57687218520599,1994.0,5.0,"Electricity, Internet, Gas",20631870.0,27509.16
NRAS0009139,NorthEast_Zamfara State_346 SDA Street,162255.0,1.0,3.0,Gypsum,29.867828671379776,1964.0,4.0,"Electricity, Solar Power",22874672.0,30499.562666666665
NRAS0009140,NorthCentral_Kano State_370 Unity Avenue,855723.0,1.0,8.0,Wood,35.36257409441019,2014.0,11.0,"Electricity, Internet",12285836.0,16381.114666666666
NRAS0009141,NorthCentral_Taraba State_413 SDA Street,151722.0,5.0,7.0,PVC,46.819420631982815,2010.0,6.0,Electricity,18160390.0,24213.853333333333
NRAS0009142,SouthEast_Adamawa State_487 Main Street,220658.0,7.0,5.0,Plaster,15.902044344028267,2012.0,8.0,"Solar Power, Electricity",14084335.0,18779.11333333333
NRAS0009143,SouthEast_Plateau State_418 Main Street,470054.0,8.0,1.0,Plaster,17.99269548554967,1957.0,2.0,"Internet, Water Supply, Gas",46358069.0,61810.75866666667
NRAS0009144,SouthWest_Abia State_71 Broadway Road,426296.0,5.0,9.0,Plaster,12.44496449311606,2005.0,5.0,"Electricity, Water Supply, Solar Power",22440418.0,29920.55733333333
NRAS0009145,NorthWest_Zamfara State_85 SDA Street,421469.0,5.0,7.0,Wood,39.91644415125068,2016.0,6.0,Electricity,34350945.0,45801.26
NRAS0009146,SouthWest_Nasarawa State_32 Main Street,779577.0,5.0,9.0,POP,29.518573649378546,1991.0,2.0,"Solar Power, Gas, Internet",42068574.0,56091.432
NRAS0009147,SouthWest_Bauchi State_300 Broadway Road,409036.0,15.0,9.0,Plaster,37.37154941229032,1961.0,12.0,"Solar Power, Gas, Water Supply",9581966.0,12775.954666666668
NRAS0009148,NorthEast_Kogi State_24 Main Street,354768.0,13.0,5.0,PVC,23.25014324300217,1960.0,11.0,"Gas, Water Supply, Electricity",33440029.0,44586.70533333333
NRAS0009149,SouthEast_Yobe State_363 Unity Avenue,976245.0,10.0,9.0,Plaster,36.123423424484095,1953.0,5.0,"Gas, Water Supply, Solar Power, Electricity, Internet",41470766.0,55294.354666666666
NRAS0009150,NorthWest_Kebbi State_243 Unity Avenue,677289.0,10.0,2.0,POP,17.945114438864668,2020.0,8.0,"Electricity, Solar Power, Internet, Gas, Water Supply",13535062.0,18046.749333333333
NRAS0009151,NorthEast_Kano State_373 Main Street,900863.0,9.0,8.0,Gypsum,44.81594029140895,1958.0,2.0,"Gas, Water Supply, Solar Power, Internet",7100045.0,9466.726666666667
NRAS0009152,SouthWest_Nasarawa State_375 Main Street,332641.0,7.0,2.0,PVC,46.0312641548108,1952.0,11.0,"Internet, Electricity, Water Supply",24012360.0,32016.48
NRAS0009153,SouthEast_Oyo State_393 SDA Street,853020.0,3.0,5.0,PVC,22.71815735362524,1991.0,4.0,"Water Supply, Electricity",7806994.0,10409.325333333334
NRAS0009154,NorthCentral_Zamfara State_415 Crescent Lane,976931.0,3.0,8.0,,47.30236414864572,2002.0,3.0,"Internet, Gas, Electricity, Water Supply",14774394.0,19699.192
NRAS0009155,NorthEast_Kogi State_241 Unity Avenue,603614.0,10.0,7.0,PVC,26.6979611854384,2011.0,10.0,"Internet, Gas, Solar Power, Electricity, Water Supply",4569902.0,6093.202666666667
NRAS0009156,NorthWest_Borno State_348 Broadway Road,594791.0,12.0,5.0,POP,21.56339336898873,1972.0,9.0,"Gas, Water Supply, Solar Power, Internet",4009490.0,5345.986666666667
NRAS0009157,NorthCentral_Kebbi State_147 Unity Avenue,885631.0,9.0,7.0,Wood,24.025947787251305,2024.0,8.0,"Water Supply, Solar Power",30824260.0,41099.013333333336
NRAS0009158,NorthEast_Adamawa State_56 Unity Avenue,308998.0,4.0,10.0,Plaster,39.55676683587623,1990.0,7.0,"Solar Power, Water Supply, Gas, Electricity",41021383.0,54695.17733333333
NRAS0009159,NorthEast_Kano State_412 SDA Street,987977.0,3.0,4.0,Gypsum,36.35243077678301,2023.0,10.0,"Internet, Water Supply, Gas, Solar Power",24408114.0,32544.152
NRAS0009160,NorthEast_Osun State_346 Main Street,807179.0,4.0,6.0,POP,37.019043710087125,1961.0,7.0,"Solar Power, Internet, Electricity, Water Supply",34409321.0,45879.09466666666
NRAS0009161,NorthEast_Yobe State_316 Broadway Road,414750.0,7.0,5.0,POP,20.5989521028714,1998.0,2.0,"Water Supply, Internet, Gas",31390726.0,41854.30133333334
NRAS0009162,SouthWest_Ebonyi State_143 Main Street,110737.0,1.0,7.0,POP,46.94536402941637,1992.0,5.0,"Gas, Internet, Water Supply, Solar Power, Electricity",17457370.0,23276.49333333333
NRAS0009163,SouthWest_Adamawa State_178 Main Street,883113.0,3.0,5.0,Wood,25.18108147589032,2009.0,2.0,"Water Supply, Internet, Gas",5125185.0,6833.58
NRAS0009164,NorthWest_Plateau State_234 Unity Avenue,503736.0,14.0,9.0,Wood,25.911727126642703,1973.0,12.0,"Gas, Electricity",5898802.0,7865.069333333333
NRAS0009165,NorthEast_Sokoto State_139 Broadway Road,780665.0,9.0,2.0,PVC,23.9426164809594,1996.0,2.0,"Electricity, Internet, Solar Power, Water Supply",23625065.0,31500.086666666662
NRAS0009166,NorthCentral_Ebonyi State_415 Crescent Lane,998575.0,3.0,6.0,Wood,27.22601963849162,1965.0,6.0,"Water Supply, Internet, Gas, Solar Power, Electricity",40888139.0,54517.51866666666
NRAS0009167,SouthWest_Taraba State_340 Broadway Road,216910.0,1.0,5.0,Wood,15.11020113786766,2005.0,6.0,"Solar Power, Gas, Electricity",43653079.0,58204.10533333333
NRAS0009168,NorthWest_Zamfara State_114 Unity Avenue,607945.0,10.0,9.0,Plaster,47.9647696580667,1988.0,10.0,"Electricity, Solar Power, Internet, Water Supply, Gas",27934447.0,37245.92933333333
NRAS0009169,SouthEast_Abia State_151 SDA Street,674110.0,8.0,10.0,Wood,25.084932395067664,1967.0,10.0,"Gas, Electricity",49466173.0,65954.89733333333
NRAS0009170,NorthCentral_Ebonyi State_195 Crescent Lane,318688.0,10.0,3.0,Wood,47.0007364269492,1975.0,5.0,"Solar Power, Water Supply, Internet, Gas, Electricity",33155339.0,44207.11866666667
NRAS0009171,NorthEast_Ondo State_389 Main Street,337913.0,8.0,10.0,POP,21.3346956742149,1956.0,12.0,"Internet, Water Supply, Electricity, Gas",30343365.0,40457.82
NRAS0009172,NorthWest_Zamfara State_59 Main Street,573491.0,11.0,5.0,Gypsum,31.215138497605885,2022.0,5.0,"Solar Power, Electricity, Internet, Water Supply",21247460.0,28329.946666666667
NRAS0009173,NorthWest_Lagos State_330 SDA Street,155419.0,14.0,7.0,Plaster,34.707566922120954,1957.0,2.0,"Solar Power, Electricity, Gas",11658543.0,15544.724
NRAS0009174,NorthEast_Lagos State_243 Unity Avenue,451905.0,4.0,1.0,POP,45.44662325501291,1981.0,8.0,"Solar Power, Water Supply, Gas, Internet",30336516.0,40448.688
NRAS0009175,NorthEast_Bauchi State_375 SDA Street,908665.0,,10.0,PVC,21.67770378408546,1959.0,7.0,"Electricity, Internet",19459397.0,25945.862666666668
NRAS0009176,NorthWest_Anambra State_383 Broadway Road,671835.0,13.0,10.0,POP,32.41833512056441,1999.0,11.0,"Electricity, Water Supply",25219430.0,33625.90666666667
NRAS0009177,SouthEast_Ondo State_498 Main Street,579594.0,10.0,10.0,PVC,14.985221881374514,1954.0,5.0,Solar Power,24980520.0,33307.36
NRAS0009178,SouthEast_Adamawa State_338 SDA Street,776761.0,8.0,2.0,Plaster,34.67853387688769,1999.0,3.0,"Electricity, Water Supply, Solar Power, Internet",34103453.0,45471.27066666666
NRAS0009179,SouthEast_Osun State_57 Broadway Road,585481.0,14.0,10.0,Gypsum,36.114901274736425,2025.0,12.0,"Internet, Gas, Water Supply",9214244.0,12285.658666666666
NRAS0009180,NorthCentral_Borno State_116 Crescent Lane,763644.0,14.0,3.0,Gypsum,26.56395590349464,1981.0,2.0,Electricity,5831607.0,7775.476
NRAS0009181,NorthWest_Zamfara State_75 Main Street,871821.0,12.0,6.0,Wood,34.46110749602631,1952.0,11.0,"Solar Power, Gas, Water Supply, Internet",25580068.0,34106.757333333335
NRAS0009182,SouthEast_Imo State_382 SDA Street,637422.0,14.0,5.0,Gypsum,36.62113490278381,2023.0,1.0,Water Supply,45517467.0,60689.956
NRAS0009183,NorthEast_Imo State_228 SDA Street,735566.0,9.0,7.0,Plaster,23.379841403785854,1966.0,2.0,"Gas, Solar Power, Water Supply, Internet",1073683.0,1431.5773333333334
NRAS0009184,SouthEast_Plateau State_468 Unity Avenue,590214.0,2.0,6.0,PVC,18.562842284131737,1955.0,4.0,"Water Supply, Gas, Internet, Electricity",13414117.0,17885.489333333335
NRAS0009185,NorthCentral_Zamfara State_314 Unity Avenue,812539.0,5.0,3.0,PVC,25.096574998807256,2025.0,6.0,"Water Supply, Electricity",30117620.0,40156.82666666667
NRAS0009186,SouthEast_Oyo State_5 Main Street,472609.0,9.0,8.0,Plaster,33.85439292649301,2018.0,5.0,"Electricity, Water Supply, Gas, Internet, Solar Power",33394699.0,44526.26533333334
NRAS0009187,NorthCentral_Kwara State_257 Unity Avenue,633698.0,14.0,5.0,Gypsum,11.537978138915568,1953.0,12.0,"Electricity, Gas, Solar Power, Internet, Water Supply",10747578.0,14330.104
NRAS0009188,SouthWest_Kwara State_492 Crescent Lane,739725.0,6.0,7.0,Wood,13.636795388812477,2006.0,3.0,"Gas, Internet, Water Supply, Solar Power",12116602.0,16155.469333333333
NRAS0009189,SouthWest_Yobe State_74 Main Street,380819.0,10.0,9.0,PVC,31.93790181734173,1994.0,2.0,"Solar Power, Electricity",35732591.0,47643.454666666665
NRAS0009190,SouthEast_Imo State_117 Unity Avenue,334234.0,8.0,3.0,Gypsum,48.98417006211834,2011.0,5.0,"Gas, Electricity, Internet, Solar Power, Water Supply",13333409.0,17777.878666666667
NRAS0009191,SouthEast_Abia State_424 Main Street,222625.0,6.0,2.0,POP,35.00784305438225,1962.0,10.0,"Electricity, Internet, Water Supply, Solar Power",10401404.0,13868.538666666667
NRAS0009192,NorthEast_Taraba State_270 Crescent Lane,907832.0,14.0,7.0,Gypsum,23.910878614795624,2022.0,8.0,"Solar Power, Water Supply, Internet, Gas",34066335.0,45421.78
NRAS0009193,NorthCentral_Sokoto State_51 Unity Avenue,116865.0,7.0,10.0,PVC,38.78746698895084,2006.0,11.0,"Water Supply, Electricity, Solar Power, Gas, Internet",14483545.0,19311.393333333333
NRAS0009194,SouthEast_Zamfara State_81 Crescent Lane,647914.0,12.0,4.0,Plaster,38.93024996393559,1977.0,11.0,Solar Power,16519205.0,22025.606666666667
NRAS0009195,NorthWest_Kebbi State_385 Main Street,944234.0,13.0,4.0,PVC,18.242451329443085,1982.0,7.0,"Electricity, Internet, Solar Power",48494842.0,64659.78933333333
NRAS0009196,NorthCentral_Taraba State_492 Broadway Road,993067.0,10.0,7.0,Plaster,39.17443055564122,2009.0,11.0,"Internet, Solar Power, Electricity, Water Supply",24155239.0,32206.98533333333
NRAS0009197,NorthWest_Kwara State_238 SDA Street,340847.0,15.0,10.0,Wood,19.30205086244415,2025.0,1.0,"Internet, Electricity",25580216.0,34106.954666666665
NRAS0009198,SouthWest_Ekiti State_180 SDA Street,914278.0,3.0,5.0,Gypsum,45.46563032572512,2014.0,9.0,"Electricity, Internet",16975478.0,22633.970666666668
NRAS0009199,SouthWest_Bauchi State_376 Broadway Road,703129.0,4.0,6.0,Gypsum,21.104003572620314,1987.0,7.0,Electricity,29177214.0,38902.952
NRAS0009200,SouthEast_Kaduna State_439 Crescent Lane,464380.0,6.0,1.0,Plaster,47.08526601042947,2002.0,10.0,"Solar Power, Water Supply, Gas",35132324.0,46843.098666666665
NRAS0009201,NorthWest_Kwara State_1 Main Street,832316.0,9.0,4.0,Plaster,15.64738362604615,1991.0,3.0,"Internet, Gas, Solar Power",24563428.0,32751.23733333333
NRAS0009202,NorthEast_Nasarawa State_336 Main Street,728707.0,10.0,8.0,POP,18.226108991958544,2000.0,8.0,"Electricity, Gas, Internet, Solar Power",37315030.0,49753.37333333334
NRAS0009203,SouthEast_Ondo State_464 Main Street,760669.0,12.0,6.0,PVC,36.58976396402867,1977.0,7.0,"Solar Power, Internet",20743008.0,27657.344
NRAS0009204,NorthWest_Kebbi State_136 Crescent Lane,259353.0,11.0,1.0,Plaster,36.8247160057708,2002.0,1.0,"Solar Power, Gas",30048602.0,40064.80266666667
NRAS0009205,SouthWest_Osun State_303 Unity Avenue,957629.0,15.0,9.0,POP,24.502556775946967,1965.0,4.0,"Water Supply, Solar Power, Electricity, Gas, Internet",33705389.0,44940.51866666666
